model,metric,seed,value,z_score,outlier
FE-HITL,AOD,59,0.0699359514152286,2.1956288372043007,True
FE-HITL,AOD,60,0.0289956357282594,-0.1582375387559333,False
FE-HITL,AOD,61,0.0183482959740754,-0.7704070987668122,False
FE-HITL,AOD,62,0.046999845207514,0.8769157718095442,False
FE-HITL,AOD,63,0.0286424253294532,-0.17854539587521892,False
FE-HITL,AOD,64,0.0267349672077538,-0.2882148368866268,False
FE-HITL,AOD,65,0.0247438277002174,-0.40269554515648803,False
FE-HITL,AOD,66,0.0309310199419519,-0.0469624850898226,False
FE-HITL,AOD,67,0.0430973446494603,0.6525412233569922,False
FE-HITL,AOD,68,0.01111164948639,-1.1864786056969638,False
FE-HITL,AOD,69,0.0250230841629356,-0.3866396748772273,False
FE-HITL,AOD,70,0.0511953000952683,1.118133750382341,False
FE-HITL,AOD,71,0.0443240423676249,0.7230702963209761,False
