arable_land,labor_force,farming_years,yield_3y_avg,irrigation_resources,fertilizer_subsidy,region,historical_allocation,target_allocation
7.303431405120339,5,38,8.789476619663638,65.48335881050681,210.34281546388328,C,12.19632714250392,15.105323430032346
3.733655957936717,4,9,9.977484381318918,58.65518070678263,49.170670792845264,B,13.028905076524818,9.696385531765102
2.3685413031965243,3,20,12.333370144732505,7.9194116569488155,132.24799213527132,B,10.673427725715234,6.953030631658809
9.4613347738337,5,2,6.192245278780603,12.095744346586844,400.28503087030106,A,6.601292786390521,5.294010650097752
1.6579178867010018,3,1,3.9910596843648123,85.43436510669679,192.55981749324553,A,7.155715351101329,8.844917106464187
1.7322094509052555,2,26,10.158441156284509,56.5659752596036,206.12205588000265,C,12.468121809973189,10.917306886747383
7.793763868286208,4,5,14.154319150944715,54.388508272988865,20.28683828820149,B,14.360308970663867,13.228112823554724
5.355726822753683,2,23,10.830733382542281,34.850034197712375,428.5185161211538,B,11.50062163769384,8.620764728242262
3.3506372876016792,1,27,10.45393513025509,2.5829319644252724,149.16126303119643,A,3.899859187399912,5.797412369271467
2.3845391285531625,2,33,6.736229585707062,0.8239688510555121,48.94793179737872,B,5.048418059183579,6.566995122581609
2.6394674520539154,2,27,6.295079757623591,75.34918014842418,155.94626320108546,C,11.978743456480418,12.969432852588339
6.607378145557723,1,5,6.058429618362713,49.8857584922874,358.98138639596397,B,8.649478835609147,8.31344587498313
6.720369637200473,3,7,8.098668051804738,6.762141468662097,356.1726287109423,A,3.438988600576953,4.660835358011135
9.17622600197425,5,25,3.0004134868982466,83.66476931639139,36.59857195525451,C,14.898539268461588,15.03521245421338
8.080460297906349,2,5,5.093206090007923,35.62313256247366,34.064542310946244,B,8.917522431670482,7.702333212755893
9.973760049084225,1,25,10.817339471663256,72.98151651055278,488.5064456432547,B,16.97691979359717,16.090188572003786
7.333859412507007,5,28,13.887005638414518,17.48540076854154,475.18247227432573,B,13.062976219422653,10.812575516007911
8.269425053662705,4,27,5.208345056658898,1.7039576052971905,244.7658194855153,B,7.926491506493179,8.457563645607863
2.9656469401728582,2,19,11.539106498009666,3.3534402083629122,233.43840881833165,B,7.891011619258725,5.147586011906083
0.9094510350090785,5,37,11.243686419866851,66.58635020838439,211.1028718844294,A,9.293864385686646,14.579463412882411
3.9698199153460325,4,27,14.497607815900066,5.5378725683334356,127.39900661075693,A,5.665107989833885,9.509226565253147
3.383346186342059,3,22,12.145782030564982,51.56007789650536,170.27343964168884,C,12.593473306890116,11.373340835840967
7.668408931454498,5,17,11.143484947286899,0.6667545151270327,148.36824323959834,B,3.734633413167399,8.474423647792841
5.1208478375936926,5,21,14.978495325574995,3.6746881431966916,56.887312032497526,C,9.76571191391352,8.517389373319507
1.7075496632367277,2,34,5.3333667571918415,8.638215938713289,41.59192688115032,C,7.2391569030107465,6.761529199387607
9.395349299337362,3,37,13.190228458916161,22.290187332407218,129.26640465714829,C,12.93831921696898,12.141832699269706
6.67033483222075,5,22,6.70812346928825,92.55598038483326,180.92204503946923,C,18.02494439332974,15.13607292055846
2.896401921624119,1,39,9.92462607856056,13.33483983177921,405.71504410067774,B,7.7653317466171465,8.635150011002475
6.4346563593627755,4,1,11.749940985081532,16.748201330053757,266.2528670928513,A,4.258789535267809,6.886246272257443
6.891263836918434,4,4,11.013199769398437,93.77565289346528,0.26426696677889217,B,13.057958884339088,15.127485505984824
6.183140293605518,4,16,4.1065370455317005,22.760153122872563,74.0534747792711,A,8.211221604300047,8.121597358216189
4.333087229017772,5,15,7.165691671206831,45.73217233100757,298.64011363337727,B,6.448767067336268,8.575587145907603
6.767057592839506,4,32,13.989128498427327,86.49341403702817,73.53654673183819,B,20.197749871600777,17.482097823606402
7.563328434770273,3,20,12.466918516024123,44.5363831442968,133.5306878425216,A,11.175019093973745,11.258120078817724
9.88396244204143,2,4,12.744930524885019,86.8633794277037,390.9470853187787,B,16.216497270115248,15.419278215115739
5.632064034396876,1,12,10.950378935791482,89.62692518557557,110.10054893656395,A,8.045428864008919,15.035709427665418
7.815845796913778,2,20,13.366802484728924,10.221385745931876,334.92952207607857,A,5.281758603913885,7.682030111923716
4.403954247326045,4,11,7.068610843110681,7.705001242247667,404.6240253372615,B,7.040550970869738,7.226745255126268
8.351413790175737,4,22,12.609188879322284,97.33474687073671,359.02223208303246,A,11.110547384359483,18.015902114036912
3.9983760202537644,5,13,6.070508809035863,86.06541833177772,293.95495171446186,B,12.537626251023386,13.537527853347383
0.9683467928871144,3,8,14.34211120039993,25.658836292339625,361.347984636841,B,10.14343979476458,6.835785501283629
7.807113760474081,5,11,11.52930180521157,42.73683419740071,422.5610701185533,A,6.388405032690692,11.672763228053295
1.31375337116609,3,17,12.117661177152957,10.22023455453086,17.934993762888872,A,5.918328533374407,4.974661405214449
7.910798225482165,1,9,4.080091470098158,6.7621532651126355,381.40680393191064,C,2.878140039071291,4.836725388361192
0.9909763511017731,3,26,2.9902186045950234,68.27568223016112,474.326288213478,C,11.625264058551068,10.488646179725315
5.822293905938999,5,2,6.988883829198963,50.3972159283915,416.0887450443196,C,11.241692672706217,8.202587606281492
2.6723721381537318,5,37,5.895634225435092,99.43383284644041,457.45935103757296,B,17.232184773438103,17.91595483165011
0.8082127374482762,4,28,7.361675468777629,12.539707846742921,270.0148522400151,C,5.06086618823206,7.192663545001419
2.771130648712782,3,6,9.47266549261656,17.62995986912994,35.924265750161,A,5.755747279941734,6.637374497011263
1.01837137868564,1,13,11.119315749705322,7.84115430036898,371.75577375613545,B,5.752739297811313,3.88405751524511
0.8421787737685507,2,29,8.083858602317912,42.09527716808168,463.33358667197734,A,6.357334149579087,9.434561012651443
7.670860854442147,5,32,5.194714821200977,17.84909093423357,138.09965407405934,A,8.933639386606773,9.058806371332269
6.0522646426955475,5,13,12.917615589452176,53.697749230520365,390.0505736984633,A,11.775141004322668,10.533146111843553
6.127328121636941,3,30,4.0440472576927515,80.85395929267824,376.37645533998574,B,14.804655960384663,14.970003902804649
3.4109467688348456,3,22,13.292798908387496,28.858961076483368,399.3561535542401,B,9.113795100274597,9.04567148398612
9.361401684533478,2,11,14.611393073846491,38.23459819147013,356.7633672328984,C,13.536313740356835,10.329641203290258
9.161958567626828,4,16,12.079027681033295,95.98769865262746,391.121809216504,A,16.98393759197648,16.415451626508823
0.9317406132438497,1,4,2.3239116359171033,53.473148786617905,381.4187838913802,C,7.391184177401358,8.314643658775765
6.254142784368819,1,29,5.039230016049398,66.20066651158972,436.59095630123585,B,11.621833417514184,13.614422036702251
6.630138675573848,5,8,8.266236052208418,1.6437754386725345,97.18610066761052,A,4.706427609287865,4.535533470886254
6.499671597423523,3,27,12.0235992670756,73.43994041991076,202.35973825303887,C,14.890959795638006,16.537889964398968
7.445478338533841,2,35,12.992295476633954,49.40500868803226,403.8796516576906,C,13.289700750617564,13.764186941467544
5.635804446084926,4,9,5.2146367189403975,24.648497650229984,334.91818095404784,C,5.61694123307909,6.897047540257655
7.125978885858195,5,6,6.16425240224793,19.869437982699147,259.0375758557251,C,7.0794714655300615,5.611584113752555
2.9780678366398448,2,7,12.808495706214602,63.411748924895285,345.3509358313712,C,9.869624374460999,12.199586686541664
0.8132809649846373,3,8,3.8550086807077024,39.02351686669386,272.44841596649394,A,0.7747956705258803,5.413788471704795
4.7247713801541895,5,37,7.294618552819161,69.98170781380837,262.19145191714904,A,12.527187706748297,13.551019759869718
7.794678769695626,4,8,6.042897262825327,61.94188520919873,388.0029781444906,A,10.389304082004045,11.856710726091295
6.927863718748812,1,35,11.854144163138155,6.085440724798296,411.7106517379147,C,11.531415801865023,9.468218726877327
4.109619546467649,5,35,6.680202015667511,48.10153654187581,111.12856050760949,B,14.06862242760141,13.150144086008856
1.8834721437015225,1,28,12.33467888973587,48.46094383736006,76.44456857558002,C,11.79447748763102,11.333380784482895
7.298537730298743,1,38,13.69504949838659,67.5214533836768,447.57280280914966,A,10.527615554418608,16.878246405166713
7.11229836639658,5,4,12.335490565830632,48.313119423677776,479.0765450476617,B,12.691697395215979,12.650574672688796
5.335110884009452,2,22,13.580866146167965,83.93452555891928,31.2774048943113,C,16.050201166828707,14.181629851457378
5.804652536917108,1,11,10.21439776308959,98.38086177856292,115.86714230922234,A,8.75198856468665,14.97921603817477
1.9521618222511543,5,3,11.79697728282882,70.87214394322945,470.62529518182896,C,10.095582705850344,11.470547960183254
5.317066644017824,3,33,6.670311746364519,62.65666419064056,246.4008279668228,A,11.585563787025592,12.444416430275801
4.96781411556996,2,11,2.7840349923171845,81.25053422853729,32.88541427453734,B,12.96676187907166,11.951750924464443
2.942625787987598,1,39,10.165837192630036,9.837785474676242,72.14948712097518,C,6.280994263826724,8.86077909890389
2.508756066467174,5,2,6.2353661316931275,83.2543420730357,337.777505762662,B,16.71463437616579,11.024620236276572
7.137038099603583,1,37,8.902681953785644,41.495237156265816,361.9802903408151,B,14.673328186378948,11.90139544231081
7.063908511973427,4,29,9.74731495628214,53.360646800867364,436.5007021486291,A,8.376506210407525,14.964718348741028
9.442149824614582,5,36,12.187780129635055,49.99722382249176,305.35739338519585,A,12.208148387345883,15.187180765784575
3.617398214893152,3,14,14.919751938975363,33.47770411164446,312.97970125102097,C,16.139823223065548,9.875119483958915
9.317729932082539,1,16,11.210685318364902,16.935785034090923,404.3647673918261,B,9.305919114435275,8.32507019679974
6.042222050278144,5,5,2.913591066540099,99.48941218956516,4.891467896917634,B,11.26063298460318,14.77080819349565
4.429822474040466,1,11,2.897966387772641,64.2383338784121,215.75367183016297,A,7.7585719896006085,10.980762381431791
4.911151575553951,4,8,6.995511908533475,13.459813184350233,23.947175767586202,B,7.890590145254124,8.259523302091486
9.995299302230908,5,20,7.064682970064498,48.339383254268974,34.807406690087085,A,7.618640410996918,13.773863245430451
2.3416991454004803,1,36,12.71395892965952,81.01057487800668,3.989571683789994,C,14.456607382762428,15.948587327060975
2.306223280027704,1,9,12.390471572334407,94.96011443909158,86.07271714078091,B,13.425742102419248,15.301568282166887
4.828777804754374,3,12,7.2905119592818535,83.33319192094832,142.01618960708217,A,7.8944369454873,12.604003283496386
3.9533873450080335,5,29,8.95634111349955,45.51568535095954,495.70657510263356,C,12.738377972459293,13.944957543511826
7.275825478618453,4,13,9.625377565975164,82.20441894356647,388.47081227656975,B,15.690108964458537,13.796423825686931
9.437133162727381,2,17,6.038615282886622,31.259984535366,453.5978998304266,C,12.524814896072467,10.654943954466836
1.5880622491003082,1,24,12.015953343761145,15.196738936760312,119.08917211268493,C,4.917300247646914,6.914751806748653
4.0906993785922,4,1,8.177914959574764,6.096164472565491,469.9785345148356,A,2.215667610461927,3.8654161965736034
8.030682354917138,1,5,2.699308268460542,24.482085016718724,259.4579070876456,C,6.559257350964699,5.405372786931787
8.401121914919848,3,31,14.047999094929185,48.82542176322192,161.08882601890446,C,13.500377061474893,14.10939970089488
1.0190269900092368,5,24,6.666988833080167,8.058838123541612,315.66101780733896,C,4.059198414027318,5.275414179326912
8.222559586735738,1,20,9.154582287728878,27.50228311465095,132.6775229455881,C,8.223161958276663,11.245854356740638
5.118239609541779,5,1,7.771941793511223,31.145137382027,221.08019335913647,B,9.981776009204612,7.8871865832763675
9.214478966891306,4,15,10.372158057027843,36.087615137492854,417.96846565071803,C,13.627745972215646,12.175724042145713
8.590023300163756,1,15,10.363113249376426,97.49505870371958,445.8039884023229,B,15.468057149039895,17.6939611818055
3.9658134669740877,3,26,12.149968959656762,80.92021526890491,3.741152465186248,B,14.923158320274576,16.510540419659595
8.832644442791736,5,20,2.023611698356653,40.8034620109873,363.736356230333,B,11.111231366883018,11.146743755059347
5.1886925132311275,1,26,3.4497577180059675,16.567789982090588,406.2461796152569,C,6.558380797043915,8.594299729278436
1.4560560459735665,5,8,8.35555253411232,84.82060235055148,139.8470264101544,A,8.950416999280241,13.93743523635892
9.609282795308895,3,3,4.432162540564136,23.29526726690716,185.61528453632374,B,7.749192987824206,6.125285297701059
9.54221196152077,1,30,3.9300513762823837,22.955559770683298,235.51607383267375,B,11.504014342214283,9.254823397760443
6.905086508250271,1,8,11.10589345225445,65.94986704036681,114.89720868521408,C,13.941127595619612,11.720728963701438
7.994682648175736,1,15,9.243876038225093,33.0878633492534,348.0630619634478,C,7.990768116540339,11.025280245648108
5.15161872230431,3,4,12.854741725044295,4.3476291954457125,485.70933648729317,C,3.2579814896905788,6.0435443806530404
5.982006746278671,1,5,4.948268444966894,13.27579686797299,364.2555824199109,A,6.2898953668094695,5.37800801575105
6.96106291174624,5,14,14.270419870924563,67.03885297741475,136.11709506196624,A,9.6194815726249,14.832134548046279
2.7190141251124125,3,25,5.241833615351144,85.6408344943118,21.502327092627894,B,13.526161296058138,13.854979898043103
5.212717045755046,4,1,3.8954391622826585,56.209869728923024,270.0032926963956,C,8.056293226994022,9.210794961411173
1.9977797545706257,1,14,13.806243557378226,40.794511159995004,91.20781210599654,B,9.288627790560794,9.80649786189299
0.987676527574937,4,7,5.813808198133247,94.26871905423661,445.3437935381158,B,17.827215966843525,12.038787416923725
4.47464170827608,4,24,4.712678938758638,60.20661771356385,71.9404598439713,B,12.456140296142932,10.894239185899847
3.856846166247502,4,17,7.090238327591297,97.7540052056423,438.798578929065,A,4.991568980695107,14.044695647880516
8.903575438181331,1,18,5.3953355027615375,78.03863820031764,92.66976326077547,B,15.520376170550508,14.309182379263456
7.283310122435136,5,8,10.392298266368076,56.190299835494905,226.50708322787744,B,11.899627883116183,11.217733864069842
1.0837397562424813,3,24,9.59230226581257,10.970674697135841,489.9584799192047,A,8.119269084962323,6.682922880270288
8.163318003754757,3,1,3.9777966559284925,70.81312168380062,113.32631204835496,C,6.09385552917211,9.318190938788192
2.775837961336238,2,29,5.058690785841908,71.35999924047854,276.8792351422436,A,4.5199110328009695,12.315300733698736
9.058623437536411,5,4,11.305227688090802,49.65321136485517,493.68271171446787,A,7.486738502049747,11.152293819985843
1.5909498350224336,5,31,8.722056907250899,57.35163277768452,245.76589654567925,C,10.075660340488339,13.076715331933944
0.7280479260264441,4,8,7.363467544791456,94.0960024584657,130.11806228967836,B,16.033755081972217,13.341651846564266
4.351980925138975,5,37,3.3074976751480425,60.59904186578356,205.22804046170418,C,14.506806433891873,10.783984586201969
3.9937138333342515,1,1,13.599683836197443,61.68778617529157,307.8819972159126,A,5.15350691477929,10.049246643117705
8.068473273318038,5,36,9.776190134514795,3.519246532600062,23.167652087929646,B,11.676827830613098,8.353536141722232
2.271925848798615,4,21,14.00804643558211,34.8109591164924,218.14944661558172,A,3.4996125227878583,9.46160994157217
4.074463628639009,4,10,6.127654229889355,58.87502394957582,278.8262254138655,A,8.802808554281789,9.477884458531893
1.8936035831442246,1,18,12.122801119767782,16.58118662920911,424.1744826601796,A,3.641796169826491,5.600496935032854
